,key_0,business_code,cust_number,name_customer,clear_date,buisness_year,posting_date,document_create_date,due_in_date,posting_id,baseline_create_date,cust_payment_terms,invoice_id,isOpen,total_open_amt(USD),Delay,bucket
5285,5285,U001,0200707005,KING S associates,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,6304.87,6.056390291339209,"(0, 15]"
5286,5286,U001,0200775094,Other,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,14261.99,6.056390291339209,"(0, 15]"
5287,5287,U001,0200759878,SA co,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:05:00,1.0,20200403.0,Other,U001,1,111124.91,6.056390291339209,"(0, 15]"
5288,5288,U001,0200769623,WAL-MAR us,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,111054.25,6.056390291339209,"(0, 15]"
5289,5289,U001,0200706844,WINC us,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,30488.94,6.056390291339209,"(0, 15]"
5290,5290,U001,0200769623,WAL-MAR foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,15951.48,6.056390291339209,"(0, 15]"
5291,5291,U001,0200592182,DECA us,2020-01-30,2020.0,2020-04-03,20200403,2020-01-24 00:04:00,1.0,20200401.0,NAM4,U001,1,9398.76,6.056390291339209,"(0, 15]"
5292,5292,U001,0200769623,WAL-MAR corp,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,22354.18,6.056390291339209,"(0, 15]"
5293,5293,U001,0200769623,WAL-MAR associates,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,10068.41,6.056390291339209,"(0, 15]"
5294,5294,U001,0200780383,MEIJ in,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,58958.15,6.056390291339209,"(0, 15]"
5295,5295,U001,0200769623,WAL-MAR trust,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,25893.12,6.056390291339209,"(0, 15]"
5296,5296,U001,0200769623,WAL-MAR systems,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,1203.24,6.056390291339209,"(0, 15]"
5297,5297,U001,0200759878,SA foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:05:00,1.0,20200403.0,Other,U001,1,116324.03,6.056390291339209,"(0, 15]"
5298,5298,U001,0200769623,WAL-MAR corp,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,23627.22,6.056390291339209,"(0, 15]"
5299,5299,U001,0200772670,ASSOCIAT corporation,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAU5,U001,1,9889.42,6.056390291339209,"(0, 15]"
5300,5300,U001,0200769623,WAL-MAR co,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,47159.32,6.056390291339209,"(0, 15]"
5301,5301,U001,0200769623,WAL-MAR foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,15794.59,6.056390291339209,"(0, 15]"
5302,5302,U001,0200769623,WAL-MAR co,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,46898.59,6.056390291339209,"(0, 15]"
5303,5303,U001,0200793088,Other,2020-01-24,2020.0,2020-04-03,20200331,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,17707.79,6.056390291339209,"(0, 15]"
5304,5304,U001,0200706844,WINC associates,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,98222.1,6.056390291339209,"(0, 15]"
5305,5305,U001,0200759878,SA ,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,13603.02,6.056390291339209,"(0, 15]"
5306,5306,U001,0200759878,SA corporation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,18714.44,6.056390291339209,"(0, 15]"
5307,5307,U001,0200769623,WAL-MAR corp,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,45756.62,6.056390291339209,"(0, 15]"
5308,5308,U001,0200759878,SA systems,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,28368.81,6.056390291339209,"(0, 15]"
5309,5309,U001,0200769623,WAL-MAR co,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,36491.12,6.056390291339209,"(0, 15]"
5310,5310,U001,0200769623,WAL-MAR corporation,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,16001.49,6.056390291339209,"(0, 15]"
5311,5311,U001,0200762301,C&S WH trust,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,78435.72,6.056390291339209,"(0, 15]"
5312,5312,U001,0200770567,Other,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,50527.1,6.056390291339209,"(0, 15]"
5313,5313,U001,0200769623,WAL-MAR us,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,27688.81,6.056390291339209,"(0, 15]"
5314,5314,U001,0200726979,BJ'S  corp,2020-01-24,2020.0,2020-04-03,20200406,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,190.38,6.056390291339209,"(0, 15]"
5315,5315,U001,0200752302,KROGER in,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,46585.3,6.056390291339209,"(0, 15]"
5316,5316,U001,0200769623,WAL-MAR systems,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,58493.87,6.056390291339209,"(0, 15]"
5317,5317,U001,0200739006,AL corporation,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,28017.1,6.056390291339209,"(0, 15]"
5318,5318,U001,0200748108,KROGER ,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,7803.86,6.056390291339209,"(0, 15]"
5319,5319,U001,0200762301,C&S WH associates,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,9373.97,6.056390291339209,"(0, 15]"
5320,5320,U001,0200762301,C&S WH systems,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,88434.89,6.056390291339209,"(0, 15]"
5321,5321,U001,0200794332,COST in,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAAX,U001,1,15836.3,6.056390291339209,"(0, 15]"
5322,5322,U001,0200769623,WAL-MAR us,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,12216.0,6.056390291339209,"(0, 15]"
5323,5323,U001,0200778998,Other,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,48044.01,6.056390291339209,"(0, 15]"
5324,5324,U001,0100001196,DOLLAR llc,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,5127.95,6.056390291339209,"(0, 15]"
5325,5325,U001,0200759878,SA trust,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,28109.03,6.056390291339209,"(0, 15]"
5326,5326,U001,0200744019,TARG associates,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,8706.4,6.056390291339209,"(0, 15]"
5327,5327,U005,0100025658,PEA co,2020-01-09,2020.0,2020-04-03,20200402,2020-01-03 00:05:00,1.0,20200403.0,Other,U005,1,9961.58,6.056390291339209,"(0, 15]"
5328,5328,U001,0200762301,C&S WH corp,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,6534.51,6.056390291339209,"(0, 15]"
5329,5329,U001,0200707822,PUBLI corp,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,113914.26,6.056390291339209,"(0, 15]"
5330,5330,U001,0200726979,BJ'S  associates,2020-01-24,2020.0,2020-04-03,20200410,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,372.68,6.056390291339209,"(0, 15]"
5331,5331,U001,0200756072,REINHA co,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,46660.25,6.056390291339209,"(0, 15]"
5332,5332,U001,0200555117,Other,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,58553.79,6.056390291339209,"(0, 15]"
5333,5333,U001,0200762301,C&S WH in,2020-01-24,2020.0,2020-04-03,20200406,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,68520.51,6.056390291339209,"(0, 15]"
5334,5334,U001,0200744019,TARG in,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,19991.5,6.056390291339209,"(0, 15]"
5335,5335,U001,0200704858,WAKE us,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,11504.91,6.056390291339209,"(0, 15]"
5336,5336,U001,0200230690,DECA llc,2020-01-17,2020.0,2020-04-03,20200403,2020-01-11 00:04:00,1.0,20200401.0,NAM2,U001,1,28938.56,6.056390291339209,"(0, 15]"
5337,5337,U001,0200795490,HY -  associates,2020-01-24,2020.0,2020-04-03,20200404,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,50071.47,6.056390291339209,"(0, 15]"
5338,5338,U001,0200769623,WAL-MAR trust,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,14674.39,6.056390291339209,"(0, 15]"
5339,5339,U001,0200707822,PUBLI corp,2020-01-24,2020.0,2020-04-03,20200404,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,39955.37,6.056390291339209,"(0, 15]"
5340,5340,U001,0200769623,WAL-MAR systems,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,16267.49,6.056390291339209,"(0, 15]"
5341,5341,U001,0200726979,BJ'S  foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,57540.8,6.056390291339209,"(0, 15]"
5342,5342,U001,0200794332,COST trust,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAAX,U001,1,13758.1,6.056390291339209,"(0, 15]"
5343,5343,U001,0200696090,UNITE foundation,2020-01-24,2020.0,2020-04-03,20200330,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,2581.44,6.056390291339209,"(0, 15]"
5344,5344,U001,0200769623,WAL-MAR trust,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,16358.02,6.056390291339209,"(0, 15]"
5345,5345,U001,0200704858,WAKE in,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,12549.82,6.056390291339209,"(0, 15]"
5346,5346,U001,0200761734,H E BUT associates,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,24123.29,6.056390291339209,"(0, 15]"
5347,5347,U001,0200769623,WAL-MAR associates,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,1428.1,6.056390291339209,"(0, 15]"
5348,5348,U001,0200769623,WAL-MAR corp,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,1232.45,6.056390291339209,"(0, 15]"
5349,5349,U001,0200769623,WAL-MAR systems,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,27091.36,6.056390291339209,"(0, 15]"
5350,5350,U001,0200794332,COST corporation,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAAX,U001,1,8793.09,6.056390291339209,"(0, 15]"
5351,5351,U001,0200769623,WAL-MAR us,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,26129.0,6.056390291339209,"(0, 15]"
5352,5352,U001,0200769623,WAL-MAR ,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,9396.55,6.056390291339209,"(0, 15]"
5353,5353,U001,0200743996,Other,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,52469.18,6.056390291339209,"(0, 15]"
5354,5354,U001,0200230690,DECA foundation,2020-01-30,2020.0,2020-04-03,20200403,2020-01-24 00:04:00,1.0,20200401.0,NAM4,U001,1,146.52,6.056390291339209,"(0, 15]"
5355,5355,U001,0200762301,C&S WH foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,101421.19,6.056390291339209,"(0, 15]"
5356,5356,U001,0200875006,KROGER associates,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,124385.06,6.056390291339209,"(0, 15]"
5357,5357,U001,0200704858,WAKE ,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,8977.87,6.056390291339209,"(0, 15]"
5358,5358,U001,0200762301,C&S WH llc,2020-01-13,2020.0,2020-04-03,20200402,2020-01-07 00:06:00,1.0,20200403.0,NAGD,U001,1,1779.26,6.056390291339209,"(0, 15]"
5359,5359,U001,0200772670,ASSOCIAT associates,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAU5,U001,1,9098.65,6.056390291339209,"(0, 15]"
5360,5360,U001,0200769623,WAL-MAR foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,28791.53,6.056390291339209,"(0, 15]"
5361,5361,U001,0200764795,SYSCO  in,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,7197.35,6.056390291339209,"(0, 15]"
5362,5362,U001,0200704858,WAKE co,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,9793.34,6.056390291339209,"(0, 15]"
5363,5363,U001,0200772595,SAFEW corp,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,28949.94,6.056390291339209,"(0, 15]"
5364,5364,U001,0200704858,WAKE foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,17332.76,6.056390291339209,"(0, 15]"
5365,5365,U001,0200726979,BJ'S  associates,2020-01-24,2020.0,2020-04-03,20200406,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,591.34,6.056390291339209,"(0, 15]"
5366,5366,U001,Other,Other,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,76043.84,6.056390291339209,"(0, 15]"
5367,5367,U001,0200793568,SUPE co,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,11666.3,6.056390291339209,"(0, 15]"
5368,5368,U001,0200762301,C&S WH foundation,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,51855.04,6.056390291339209,"(0, 15]"
5369,5369,U001,0200772670,ASSOCIAT in,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAU5,U001,1,166567.66,6.056390291339209,"(0, 15]"
5370,5370,U001,0200780383,MEIJ in,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,96185.95,6.056390291339209,"(0, 15]"
5371,5371,U001,0200769623,WAL-MAR systems,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,9591.23,6.056390291339209,"(0, 15]"
5372,5372,U001,0200769623,WAL-MAR systems,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,11798.41,6.056390291339209,"(0, 15]"
5373,5373,U001,Other,SAFEW systems,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,31423.34,6.056390291339209,"(0, 15]"
5374,5374,U001,0200769623,WAL-MAR ,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,52840.98,6.056390291339209,"(0, 15]"
5375,5375,U001,0200762301,C&S WH llc,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAC6,U001,1,135319.2,6.056390291339209,"(0, 15]"
5376,5376,U001,0200744019,TARG foundation,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,44670.77,6.056390291339209,"(0, 15]"
5377,5377,U001,0200792293,UNIFIE co,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,87017.27,6.056390291339209,"(0, 15]"
5378,5378,U001,200769623,WAL-MAR us,2020-01-24,2020.0,2020-04-03,20200403,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,41397.21,6.056390291339209,"(0, 15]"
5379,5379,U001,0200759878,SA llc,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,13976.96,6.056390291339209,"(0, 15]"
5380,5380,U001,0200148860,DOLLA associates,2020-01-13,2020.0,2020-04-03,20200402,2020-01-07 00:06:00,1.0,20200403.0,NAGD,U001,1,6543.44,6.056390291339209,"(0, 15]"
5381,5381,U001,0200148860,DOLLA in,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,56642.03,6.056390291339209,"(0, 15]"
5382,5382,CA02,0140105686,SYSC corp,2020-01-23,2020.0,2020-04-03,20200403,2020-01-17 00:04:00,1.0,20200407.0,CA10,CA02,1,11081.400000000001,6.056390291339209,"(0, 15]"
5383,5383,U001,0200794332,COST associates,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAAX,U001,1,30689.41,6.056390291339209,"(0, 15]"
5384,5384,U001,0200769623,WAL-MAR co,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAH4,U001,1,9938.13,6.056390291339209,"(0, 15]"
5385,5385,U001,0200743129,Other,2020-01-24,2020.0,2020-04-03,20200401,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,20699.54,6.056390291339209,"(0, 15]"
5386,5386,U001,0200793568,SUPE corp,2020-01-24,2020.0,2020-04-03,20200402,2020-01-18 00:04:00,1.0,20200403.0,NAA8,U001,1,1040.28,6.056390291339209,"(0, 15]"
5387,5387,U001,0200739534,OK systems,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,12288.3,6.056390291339209,"(0, 15]"
5388,5388,U001,0200769623,WAL-MAR ,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,7128.89,6.056390291339209,"(0, 15]"
5389,5389,U002,Other,Other,2020-01-10,2020.0,2020-04-04,20200331,2020-01-04 00:05:00,1.0,20200404.0,Other,U002,1,84023.59,6.056390291339209,"(0, 15]"
5390,5390,U001,0200769623,WAL-MAR corp,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,61.29,6.056390291339209,"(0, 15]"
5391,5391,U001,0200794332,COST us,2020-01-25,2020.0,2020-04-04,20200408,2020-01-19 00:04:00,1.0,20200404.0,NAAX,U001,1,38698.27,6.056390291339209,"(0, 15]"
5392,5392,CA02,0140106408,WAL-M systems,2020-01-21,2020.0,2020-04-04,20200404,2020-01-15 00:04:00,1.0,20200405.0,CA10,CA02,1,6474.064,6.056390291339209,"(0, 15]"
5393,5393,U001,0200762301,C&S WH corporation,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAC6,U001,1,5510.72,6.056390291339209,"(0, 15]"
5394,5394,U001,0200230690,DECA llc,2020-01-17,2020.0,2020-04-04,20200404,2020-01-11 00:04:00,1.0,20200401.0,NAM2,U001,1,2089.38,6.056390291339209,"(0, 15]"
5395,5395,U001,0200780383,MEIJ ,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,107047.79,6.056390291339209,"(0, 15]"
5396,5396,U001,0200769623,WAL-MAR corporation,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,41276.65,6.056390291339209,"(0, 15]"
5397,5397,U001,0200707822,PUBLI associates,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,67291.27,6.056390291339209,"(0, 15]"
5398,5398,U001,0200772670,ASSOCIAT llc,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAU5,U001,1,93095.81,6.056390291339209,"(0, 15]"
5399,5399,U001,0200744019,TARG ,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,22450.26,6.056390291339209,"(0, 15]"
5400,5400,U001,0200769623,WAL-MAR corp,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,3999.71,6.056390291339209,"(0, 15]"
5401,5401,U001,0200759082,Other,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,48502.93,6.056390291339209,"(0, 15]"
5402,5402,U001,0200762301,C&S WH ,2020-01-25,2020.0,2020-04-04,20200406,2020-01-19 00:04:00,1.0,20200404.0,NAC6,U001,1,93720.29,6.056390291339209,"(0, 15]"
5403,5403,U001,0200148860,DOLLA trust,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,73937.92,6.056390291339209,"(0, 15]"
5404,5404,U001,0200744019,TARG associates,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,40244.74,6.056390291339209,"(0, 15]"
5405,5405,U001,0200794332,COST co,2020-01-25,2020.0,2020-04-04,20200408,2020-01-19 00:04:00,1.0,20200404.0,NAAX,U001,1,47333.82,6.056390291339209,"(0, 15]"
5406,5406,U001,0200769623,WAL-MAR associates,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,21570.36,6.056390291339209,"(0, 15]"
5407,5407,U001,0200230690,DECA foundation,2020-01-17,2020.0,2020-04-04,20200404,2020-01-11 00:04:00,1.0,20200401.0,NAM2,U001,1,445.28,6.056390291339209,"(0, 15]"
5408,5408,U001,0200759878,SA foundation,2020-01-25,2020.0,2020-04-04,20200402,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,29838.45,6.056390291339209,"(0, 15]"
5409,5409,U001,0200759878,SA co,2020-01-25,2020.0,2020-04-04,20200404,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,13229.08,6.056390291339209,"(0, 15]"
5410,5410,U001,0200744019,TARG systems,2020-01-25,2020.0,2020-04-04,20200402,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,12764.34,6.056390291339209,"(0, 15]"
5411,5411,U001,0200769623,WAL-MAR ,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,10429.73,6.056390291339209,"(0, 15]"
5412,5412,U001,0200230690,DECA in,2020-01-17,2020.0,2020-04-04,20200404,2020-01-11 00:04:00,1.0,20200401.0,NAM2,U001,1,11968.93,6.056390291339209,"(0, 15]"
5413,5413,U001,0200744019,TARG ,2020-01-25,2020.0,2020-04-04,20200402,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,17540.63,6.056390291339209,"(0, 15]"
5414,5414,U001,0200416837,DEC us,2020-01-14,2020.0,2020-04-04,20200404,2020-01-08 00:04:00,1.0,20200401.0,Other,U001,1,12554.83,6.056390291339209,"(0, 15]"
5415,5415,U001,0200744019,TARG systems,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,11622.99,6.056390291339209,"(0, 15]"
5416,5416,U001,0200769623,WAL-MAR foundation,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,38145.01,6.056390291339209,"(0, 15]"
5417,5417,U001,0200762301,C&S WH llc,2020-01-14,2020.0,2020-04-04,20200404,2020-01-08 00:06:00,1.0,20200404.0,NAGD,U001,1,2882.37,6.056390291339209,"(0, 15]"
5418,5418,U001,0200230690,DECA trust,2020-01-30,2020.0,2020-04-04,20200404,2020-01-24 00:04:00,1.0,20200401.0,NAM4,U001,1,5087.42,6.056390291339209,"(0, 15]"
5419,5419,U001,0200707822,PUBLI foundation,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAA8,U001,1,120329.25,6.056390291339209,"(0, 15]"
5420,5420,U001,0200230690,DECA foundation,2020-01-30,2020.0,2020-04-04,20200404,2020-01-24 00:04:00,1.0,20200401.0,NAM4,U001,1,245.52,6.056390291339209,"(0, 15]"
5421,5421,U001,0200759878,SA trust,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,15005.29,6.056390291339209,"(0, 15]"
5422,5422,U001,0200794332,COST systems,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAAX,U001,1,23667.54,6.056390291339209,"(0, 15]"
5423,5423,U001,0200416837,DEC in,2020-01-30,2020.0,2020-04-04,20200404,2020-01-24 00:04:00,1.0,20200401.0,NAM4,U001,1,61.56,6.056390291339209,"(0, 15]"
5424,5424,U001,0200759878,SA associates,2020-01-25,2020.0,2020-04-04,20200403,2020-01-19 00:04:00,1.0,20200404.0,NAH4,U001,1,80029.11,6.056390291339209,"(0, 15]"
